,Unnamed: 0,Store,Store Latitude,Store Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
716,716,Arizona Cannabis Dispensary,33.454,-111.91698,Yavapi Park Softball Fields,33.45686827997013,-111.91632364299296,Baseball Field
717,717,Arizona Cannabis Dispensary,33.454,-111.91698,Yavapai Ball Fields,33.456916590389135,-111.91624795487672,Baseball Field
718,718,Arizona Cannabis Dispensary,33.454,-111.91698,Accurate computer Repair,33.45547,-111.91191299999998,Electronics Store
719,719,Sunnyside Medical Cannabis Dispensary - Phoenix,33.473428,-112.116735,27th Ave Bar & Grill,33.47091389211394,-112.1175408208318,Bar
720,720,Sunnyside Medical Cannabis Dispensary - Phoenix,33.473428,-112.116735,Encanto Green Cross,33.47356719913518,-112.11589674704685,Marijuana Dispensary
721,721,Sunnyside Medical Cannabis Dispensary - Phoenix,33.473428,-112.116735,The Jade Monkey Tattoo and Piercing,33.47288513183594,-112.11956024169922,Art Gallery
722,722,Health for Life - McDowell - Medical Cannabis Dispensary,33.4673539,-111.7103871,Health for Life - McDowell - Medical Cannabis Dispensary,33.4673539,-111.7103871,Marijuana Dispensary
723,723,GREENPHARMS Dispensary,33.388033,-111.67696,Harkins Theatres Superstition Springs 25,33.385275333439566,-111.68113870242382,Movie Theater
724,724,GREENPHARMS Dispensary,33.388033,-111.67696,Outback Steakhouse,33.385687,-111.67915,Steakhouse
725,725,GREENPHARMS Dispensary,33.388033,-111.67696,Lochiel Brewing,33.392348,-111.676813,Brewery
726,726,GREENPHARMS Dispensary,33.388033,-111.67696,Carrabba's Italian Grill,33.38473016592922,-111.67956059755323,Italian Restaurant
727,727,GREENPHARMS Dispensary,33.388033,-111.67696,Michaels,33.38854136206408,-111.68117040468589,Arts & Crafts Store
728,728,GREENPHARMS Dispensary,33.388033,-111.67696,Floor & Decor,33.3918148,-111.6795176,Furniture / Home Store
729,729,GREENPHARMS Dispensary,33.388033,-111.67696,Sally Beauty,33.38884462101635,-111.68099235061143,Cosmetics Shop
730,730,GREENPHARMS Dispensary,33.388033,-111.67696,Jackson Hewitt Tax Service,33.3924917,-111.6773685,Business Service
731,731,GREENPHARMS Dispensary,33.388033,-111.67696,Little Caesars Pizza,33.38926315307617,-111.68016815185548,Pizza Place
732,732,GREENPHARMS Dispensary,33.388033,-111.67696,GREENPHARMS Dispensary,33.388033,-111.67696,Marijuana Dispensary
733,733,GREENPHARMS Dispensary,33.388033,-111.67696,Music & Arts,33.39071705901025,-111.67995348572732,Music Store
734,734,GREENPHARMS Dispensary,33.388033,-111.67696,"Paddock Pools, Patios and Spas",33.390804290771484,-111.68104553222656,Sporting Goods Shop
735,735,Health for Life Dispensary,33.4762077331543,-111.72769927978516,Mark Daniels Air Conditioning & Heating,33.4767066,-111.7289837,Home Service
736,736,Health for Life Dispensary,33.4762077331543,-111.72769927978516,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,Marijuana Dispensary
737,737,Health for Life Dispensary,33.4762077331543,-111.72769927978516,Sound Lighting Fx,33.476949,-111.730554,Nightlife Spot
738,738,Health for Life Dispensary,33.4762077331543,-111.72769927978516,CalPortland,33.47720954492992,-111.72329664230348,Construction & Landscaping
739,739,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Yao Chinese Restaurant,33.30465278782363,-111.7889536105388,Chinese Restaurant
740,740,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Sushiya,33.304095832141726,-111.7890241742134,Sushi Restaurant
741,741,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Fry's Food Store,33.305031738858816,-111.78821012377738,Grocery Store
742,742,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Copper Still Moonshine Grill,33.30371258038425,-111.78894007677296,Gastropub
743,743,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Great Clips,33.30505228761903,-111.78875014188634,Salon / Barbershop
744,744,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Starbucks,33.304926157875975,-111.78838561140071,Coffee Shop
745,745,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,SUBWAY,33.30454762521467,-111.78893981068626,Sandwich Place
746,746,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Redbox,33.30652,-111.790326,Video Store
747,747,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,The UPS Store,33.30481877893164,-111.7889316380024,Shipping Store
748,748,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Baskin-Robbins,33.304355,-111.789652,Ice Cream Shop
749,749,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Circle K,33.30607410911903,-111.79028508998864,Convenience Store
750,750,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Sprint Store,33.30590376259111,-111.78918040676326,Mobile Phone Shop
751,751,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Star Nails,33.30472663512947,-111.78889463095538,Cosmetics Shop
752,752,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Desert Sky Games,33.30394918075319,-111.78919711615744,Gaming Cafe
753,753,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,U-Haul Moving & Storage of Gilbert,33.30329505785127,-111.7891099629827,Storage Facility
754,754,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Fry's Fuel Center,33.30602898440436,-111.78764183639794,Gas Station
755,755,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Liberty Nails,33.34966653276133,-111.94748871686951,Spa
756,756,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,YC'S Mongolian Grill,33.349661,-111.949101,Asian Restaurant
757,757,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Pho Dalat,33.34788828608116,-111.94525123252608,Vietnamese Restaurant
758,758,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Massage Envy - Tempe Elliot,33.348671,-111.944103,Spa
759,759,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Mika's Greek,33.34961992601277,-111.94976854111012,Greek Restaurant
760,760,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Harvest HOC,33.3495693143903,-111.94767704557144,Marijuana Dispensary
761,761,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Fascinations,33.34963923037034,-111.95075919899614,Adult Education Center
762,762,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Donna's Bakery Café,33.349567795210994,-111.94771300819782,Café
763,763,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Kabab Palace,33.34961732748782,-111.94732081615024,Middle Eastern Restaurant
764,764,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,JAB Fitness,33.352886297711656,-111.94552167392882,Gym / Fitness Center
765,765,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,The UPS Store,33.34864287972052,-111.94427447238728,Shipping Store
766,766,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,AZ Bread Co Café,33.34876513147712,-111.94443972383272,Café
767,767,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Sonic Drive-In,33.3496826,-111.9470145,Fast Food Restaurant
768,768,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Bonchon,33.349476,-111.949998,Korean Restaurant
769,769,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Jimmy John's,33.34955943296453,-111.94969835521502,Sandwich Place
770,770,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Chase Bank,33.3487566,-111.943939,Bank
771,771,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,FedEx Office Print & Ship Center,33.3481388,-111.9451078,Shipping Store
772,772,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,AlphaGraphics,33.349774,-111.948165,Print Shop
773,773,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Amaravati Indian Cuisine,33.34967422485352,-111.94759368896484,Indian Restaurant
774,774,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Woodworkers Source,33.348769,-111.947348,Arts & Crafts Store
775,775,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,W Elliot Rd & S Kyrene Rd,33.34918054466971,-111.94572150707243,Intersection
776,776,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Ahi Poke Bowl,33.348733,-111.944835,Sushi Restaurant
777,777,Harvest HOC of Tempe Dispensary,33.3496684,-111.9475449,Fiesta Flowers Plants & Gifts,33.3492345,-111.9513722,Gift Shop
778,778,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Joe's Crab Shack,33.37874175794134,-111.9663155078888,Seafood Restaurant
779,779,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Waffle House,33.37816459,-111.9665807,Breakfast Spot
780,780,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Disney Store,33.381673,-111.964426,Toy / Game Store
781,781,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Starbucks,33.38098531,-111.9644952,Coffee Shop
782,782,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Bath & Body Works,33.381417015202274,-111.96415639397796,Cosmetics Shop
783,783,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Denny's,33.378758537251166,-111.9689735045813,Breakfast Spot
784,784,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Aunt Chilada's,33.37771182147112,-111.97094682655823,Mexican Restaurant
785,785,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Ramada Tempe/At Arizona Mills Mall,33.377265,-111.966528,Hotel
786,786,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Redbox,33.377888,-111.96398,Video Store
787,787,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,The Children's Place,33.38097370059812,-111.9644511667547,Kids Store
788,788,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Circle K,33.378175,-111.964983,Convenience Store
789,789,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Carl's Jr. / Green Burrito,33.37787417943216,-111.96398826682385,Fast Food Restaurant
790,790,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Saks Fifth Avenue OFF 5TH,33.38071555559115,-111.96545654101016,Department Store
791,791,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Marshalls,33.381234,-111.963828,Department Store
792,792,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,TownePlace Suites Tempe at Arizona Mills Mall,33.3761044,-111.9622733,Hotel
793,793,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Hotel Tempe/Phoenix Airport InnSuites Hotel & Suites,33.37755453740278,-111.96526441230998,Hotel
794,794,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Last Call by Neiman Marcus,33.380778769844724,-111.96416652157475,Department Store
795,795,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Shell,33.37795455,-111.9646133,Gas Station
796,796,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Popeyes Louisiana Kitchen,33.37768403079697,-111.96452207313077,Fried Chicken Joint
797,797,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Circle K,33.37825,-111.961839,Convenience Store
798,798,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Best Western Plus Tempe By The Mall,33.37652732992702,-111.96389526150595,Hotel
799,799,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,SpringHill Suites by Marriott Tempe,33.37696559098616,-111.96208029985428,Hotel
800,800,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Breakfast @ Ramada Inn,33.37712860107422,-111.96636199951172,Breakfast Spot
801,801,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Todd Stottlemyre Field,33.37587478699531,-111.96529626846312,Baseball Field
802,802,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,CVS pharmacy,33.37863688152056,-111.96249088675516,Pharmacy
803,803,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,The Mint Dispensary,33.377237726342834,-111.9638585844414,Marijuana Dispensary
804,804,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Burger King,33.37872740861659,-111.97071470361136,Fast Food Restaurant
805,805,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Baseline & Priest 77 Bus Stop (west bound),33.37838428355923,-111.96333148051876,Bus Station
806,806,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Lombardo's Gelato,33.381056890439666,-111.96480446780014,Ice Cream Shop
807,807,Harvest HOC of Baseline Dispensary,33.3776434,-111.9668044,Kenneth Cole,33.381144855960954,-111.9647962891587,Clothing Store
808,808,Territory Dispensary,33.30607836,-111.96618636,Rudy’s Country Store & Bar-B-Q,33.305738986253985,-111.96753054857248,BBQ Joint
809,809,Territory Dispensary,33.30607836,-111.96618636,El Ranchero Mexican Grill,33.30611753326031,-111.9664278818215,Mexican Restaurant
810,810,Territory Dispensary,33.30607836,-111.96618636,Can't Stop Smokin' BBQ,33.305727083812265,-111.96684780161368,BBQ Joint
811,811,Territory Dispensary,33.30607836,-111.96618636,Whataburger,33.30484792084714,-111.96822926402098,Burger Joint
812,812,Territory Dispensary,33.30607836,-111.96618636,Copper Still Moonshine Grill,33.305672,-111.969252,American Restaurant
813,813,Territory Dispensary,33.30607836,-111.96618636,Chandler Harley-Davidson,33.30521,-111.9614,Motorcycle Shop
814,814,Territory Dispensary,33.30607836,-111.96618636,Hob Nob Sports Grill,33.30603348947714,-111.9658139215994,Bar
815,815,Territory Dispensary,33.30607836,-111.96618636,DoubleTree by Hilton,33.3042819,-111.9701266,Hotel
816,816,Territory Dispensary,33.30607836,-111.96618636,Jiffy Lube,33.30570046111462,-111.96557868209692,Automotive Shop
817,817,Territory Dispensary,33.30607836,-111.96618636,Circle K,33.305334,-111.962228,Convenience Store
818,818,Territory Dispensary,33.30607836,-111.96618636,Homewood Suites by Hilton,33.3063871,-111.9694841,Hotel
819,819,Territory Dispensary,33.30607836,-111.96618636,Circle K,33.305225,-111.968026,Convenience Store
820,820,Territory Dispensary,33.30607836,-111.96618636,Denny's,33.30583649851936,-111.96848407387732,Breakfast Spot
821,821,Territory Dispensary,33.30607836,-111.96618636,Firestone Complete Auto Care,33.3057215,-111.9618905,Automotive Shop
822,822,Territory Dispensary,33.30607836,-111.96618636,Light at Chandler & 56th Street,33.30501876424682,-111.96307853027704,Intersection
823,823,Territory Dispensary,33.30607836,-111.96618636,Motel 6,33.304017,-111.969401,Hotel
824,824,Territory Dispensary,33.30607836,-111.96618636,Honeyville Farms,33.303851,-111.962178,Grocery Store
825,825,Territory Dispensary,33.30607836,-111.96618636,Spiral Volleyball Club,33.30962076971599,-111.9638497485934,Volleyball Court
826,826,Territory Dispensary,33.30607836,-111.96618636,Cafe Piccolo,33.304314,-111.970602,American Restaurant
827,827,Territory Dispensary,33.31795553,-111.68588799,Black Rock Coffee Bar,33.31859326940934,-111.68627708681947,Coffee Shop
828,828,Territory Dispensary,33.31795553,-111.68588799,Los Favoritos Taco Shop,33.318748474121094,-111.68548583984376,Mexican Restaurant
829,829,Territory Dispensary,33.31795553,-111.68588799,QuikTrip,33.31491477572037,-111.68591549640958,Convenience Store
830,830,Territory Dispensary,33.31795553,-111.68588799,Popeyes Louisiana Kitchen,33.31920439166075,-111.68627821292378,Fried Chicken Joint
831,831,Territory Dispensary,33.31795553,-111.68588799,Jimmy John's,33.32086891630446,-111.6861790399614,Sandwich Place
832,832,Territory Dispensary,33.31795553,-111.68588799,YC's Mongolian Grill,33.32207558407278,-111.68761166400188,Asian Restaurant
833,833,Territory Dispensary,33.31795553,-111.68588799,Carl's Jr.,33.31832297723828,-111.6874283221437,Fast Food Restaurant
834,834,Territory Dispensary,33.31795553,-111.68588799,Staples,33.31831033161821,-111.68839835354808,Paper / Office Supplies Store
835,835,Territory Dispensary,33.31795553,-111.68588799,Cogburn's,33.320942648737685,-111.68531068222548,Wings Joint
836,836,Territory Dispensary,33.31795553,-111.68588799,Party City,33.318618943323,-111.68851915944708,Miscellaneous Shop
837,837,Territory Dispensary,33.31795553,-111.68588799,SUBWAY,33.3199093,-111.6897806,Sandwich Place
838,838,Territory Dispensary,33.31795553,-111.68588799,Chase Bank,33.321111,-111.687671,Bank
839,839,Territory Dispensary,33.31795553,-111.68588799,Goodwill,33.32001985944987,-111.68548594954402,Thrift / Vintage Store
840,840,Territory Dispensary,33.31795553,-111.68588799,McDonald's,33.32024245728201,-111.68640688061711,Fast Food Restaurant
841,841,Territory Dispensary,33.31795553,-111.68588799,Jack in the Box,33.32129473641361,-111.68622046709056,Fast Food Restaurant
842,842,Territory Dispensary,33.31795553,-111.68588799,Walmart Supercenter,33.31958731843298,-111.68936464384352,Big Box Store
843,843,Territory Dispensary,33.31795553,-111.68588799,Walmart Grocery Pickup,33.3200086066754,-111.686947051828,Grocery Store
844,844,Territory Dispensary,33.31795553,-111.68588799,Comerica,33.320788527588874,-111.6857841660622,Bank
845,845,Territory Dispensary,33.31795553,-111.68588799,Courtyard Phoenix Mesa Gateway Airport,33.321105,-111.684257,Hotel
846,846,Territory Dispensary,33.31795553,-111.68588799,Power/Ray Rds.,33.321663,-111.68694,Intersection
847,847,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,Mark Daniels Air Conditioning & Heating,33.4767066,-111.7289837,Home Service
848,848,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,Marijuana Dispensary
849,849,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,Sound Lighting Fx,33.476949,-111.730554,Nightlife Spot
850,850,Health for Life: North Mesa,33.4762077331543,-111.72769927978516,CalPortland,33.47720954492992,-111.72329664230348,Construction & Landscaping
851,851,Health for Life - Crismon - Medical Cannabis Dispensary,33.4147597,-111.6157298,Hertz,33.41590881347656,-111.6188507080078,Rental Car Location
852,852,Health for Life - Crismon - Medical Cannabis Dispensary,33.4147597,-111.6157298,quick one food stop beer and wine,33.41483379156821,-111.61565357208946,Convenience Store
853,853,Health for Life - Crismon - Medical Cannabis Dispensary,33.4147597,-111.6157298,Health for Life - Crismon - Medical Cannabis Dispensary,33.4147597,-111.6157298,Marijuana Dispensary
854,854,Health for Life - Crismon - Medical Cannabis Dispensary,33.4147597,-111.6157298,Mainstreet Motorcycles,33.415895,-111.6198243,Motorcycle Shop
855,855,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Vertuccio Farms,33.342277,-111.686656,Farm
856,856,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Power Road Farmers Market,33.34281956066885,-111.68682508685498,Farmers Market
857,857,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Marijuana Dispensary
858,858,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Circle K,33.336774182251844,-111.68641090393066,Convenience Store
859,859,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Guadeloupe Farmers Market,33.342899322509766,-111.68472290039062,Farmers Market
860,860,Mesa Dispensary - Medical Marijuana | Tru- Bliss AZ - Phoenix,33.34050955014003,-111.68400623914796,Gill's Grounds,33.3421273,-111.6866298,Café
861,861,Bloom Dispensary,33.447499512302315,-111.99179170230312,Bloom Dispensary,33.447499512302315,-111.99179170230312,Marijuana Dispensary
862,862,Bloom Dispensary,33.447499512302315,-111.99179170230312,PHX Skytrain Station,33.446822435002105,-111.99031591415404,Light Rail Station
863,863,Bloom Dispensary,33.447499512302315,-111.99179170230312,Speedy Street Tacos,33.4485684907668,-111.99516616321098,Taco Place
864,864,Bloom Dispensary,33.447499512302315,-111.99179170230312,Crowne Plaza Phoenix Airport,33.44885809618918,-111.9885211865082,Hotel
865,865,Bloom Dispensary,33.447499512302315,-111.99179170230312,Papa John's Pizza,33.44916915893555,-111.99549865722656,Pizza Place
866,866,Bloom Dispensary,33.447499512302315,-111.99179170230312,Airport auto center,33.448476,-111.993349,Airport
867,867,Bloom Dispensary,33.447499512302315,-111.99179170230312,Flixbus Phoenix,33.447272,-111.990804,Bus Stop
868,868,Bloom Dispensary,33.447499512302315,-111.99179170230312,PHX Eats Cafe,33.449412,-111.991377,Café
869,869,Bloom Dispensary,33.447499512302315,-111.99179170230312,THE POST,33.448887,-111.98882,Restaurant
870,870,Bloom Dispensary,33.447499512302315,-111.99179170230312,METRO 44th St/Washington St,33.44820305901371,-111.98833253776051,Light Rail Station
871,871,Bloom Dispensary,33.447499512302315,-111.99179170230312,The Wren Hotel,33.44861303744882,-111.98847114708708,Hotel
872,872,Bloom Dispensary,33.447499512302315,-111.99179170230312,Crowne Plaza Fitness Center,33.448545529783736,-111.98840128261403,Gym
873,873,Bloom Dispensary,33.447499512302315,-111.99179170230312,Phoenix Airport Plaza Hotel,33.4486239117311,-111.98819751122524,Hotel
874,874,Bloom Dispensary,33.447499512302315,-111.99179170230312,Cafe Sha,33.44886016845703,-111.9882583618164,New American Restaurant
875,875,Bloom Dispensary,33.447499512302315,-111.99179170230312,Mama's Place The Legend Continues,33.447474,-111.996232,Department Store
876,876,Bloom Dispensary,33.447499512302315,-111.99179170230312,Circle K,33.44861055663737,-111.98673056726136,Convenience Store
877,877,Bloom Dispensary,33.447499512302315,-111.99179170230312,Washington Street & 44th Street,33.44817197686732,-111.98713770279522,Intersection
878,878,Bloom Dispensary,33.447499512302315,-111.99179170230312,"US Customs, Phoenix, AZ",33.44819259506241,-111.98714954386948,Airport Terminal
879,879,Bloom Dispensary,33.447499512302315,-111.99179170230312,Markets West Office Furniture,33.448605902007955,-111.98726016266276,Furniture / Home Store
880,880,Bloom Dispensary,33.447499512302315,-111.99179170230312,Bus Stop 12968,33.448726654052734,-111.9869613647461,Bus Stop
881,881,TruMed Dispensary,33.46628185,-111.99523226,TruMed Dispensary,33.46628185,-111.99523226,Alternative Healer
882,882,TruMed Dispensary,33.46628185,-111.99523226,Diamond Lounge,33.465979571335325,-111.99195854667136,Bar
883,883,TruMed Dispensary,33.46628185,-111.99523226,OUTTA BRONX,33.465605,-111.992843,New American Restaurant
884,884,TruMed Dispensary,33.46628185,-111.99523226,Redbox,33.46615982055664,-111.99614715576172,Video Store
885,885,TruMed Dispensary,33.46628185,-111.99523226,Circle K,33.4662518,-111.9961708,Convenience Store
886,886,TruMed Dispensary,33.46628185,-111.99523226,zam zam world foods,33.467118023663886,-111.99581226410488,Indian Restaurant
887,887,TruMed Dispensary,33.46628185,-111.99523226,METRO 40th St/McDowell,33.46575552504195,-111.9955390946678,Bus Station
888,888,TruMed Dispensary,33.46628185,-111.99523226,EZ Trip,33.4658912651465,-111.99551060296342,Convenience Store
889,889,TruMed Dispensary,33.46628185,-111.99523226,Cork & Bottle Liquors,33.46545821555689,-111.99290111354271,Liquor Store
890,890,TruMed Dispensary,33.46628185,-111.99523226,Krispy Krunchy Chicken,33.46538543701172,-111.99258422851562,Cajun / Creole Restaurant
891,891,TruMed Dispensary,33.46628185,-111.99523226,Ethiopian Famous Restaurant,33.465384,-111.992543,Ethiopian Restaurant
892,892,TruMed Dispensary,33.46628185,-111.99523226,The Lunchbox (Music Venue),33.466026,-111.99202,Music Venue
893,893,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Yao Chinese Restaurant,33.30465278782363,-111.7889536105388,Chinese Restaurant
894,894,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Sushiya,33.304095832141726,-111.7890241742134,Sushi Restaurant
895,895,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Fry's Food Store,33.305031738858816,-111.78821012377738,Grocery Store
896,896,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Copper Still Moonshine Grill,33.30371258038425,-111.78894007677296,Gastropub
897,897,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Great Clips,33.30505228761903,-111.78875014188634,Salon / Barbershop
898,898,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Starbucks,33.304926157875975,-111.78838561140071,Coffee Shop
899,899,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,SUBWAY,33.30454762521467,-111.78893981068626,Sandwich Place
900,900,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Redbox,33.30652,-111.790326,Video Store
901,901,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,The UPS Store,33.30481877893164,-111.7889316380024,Shipping Store
902,902,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Baskin-Robbins,33.304355,-111.789652,Ice Cream Shop
903,903,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Circle K,33.30607410911903,-111.79028508998864,Convenience Store
904,904,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Sprint Store,33.30590376259111,-111.78918040676326,Mobile Phone Shop
905,905,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Star Nails,33.30472663512947,-111.78889463095538,Cosmetics Shop
906,906,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Desert Sky Games,33.30394918075319,-111.78919711615744,Gaming Cafe
907,907,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,U-Haul Moving & Storage of Gilbert,33.30329505785127,-111.7891099629827,Storage Facility
908,908,Harvest HOC of Chandler Dispensary,33.3061456,-111.7927902,Fry's Fuel Center,33.30602898440436,-111.78764183639794,Gas Station
909,909,The Mint Dispensary,33.39352,-111.82413,Bahama Buck's,33.393010763430375,-111.82486448968362,Ice Cream Shop
910,910,The Mint Dispensary,33.39352,-111.82413,Domino's Pizza,33.3941273,-111.8227263,Pizza Place
911,911,The Mint Dispensary,33.39352,-111.82413,Dairy Queen,33.39308803265342,-111.81922412947188,Ice Cream Shop
912,912,The Mint Dispensary,33.39352,-111.82413,Little Caesars Pizza,33.39173514481316,-111.8232961154638,Pizza Place
913,913,The Mint Dispensary,33.39352,-111.82413,Food City,33.394466204651195,-111.82131201085453,Grocery Store
914,914,The Mint Dispensary,33.39352,-111.82413,Family Dollar,33.392921447753906,-111.82559967041016,Discount Store
915,915,The Mint Dispensary,33.39352,-111.82413,Little Caesars Pizza,33.392948150634766,-111.824462890625,Pizza Place
916,916,The Mint Dispensary,33.39352,-111.82413,Salvadoreno Restaurant #1,33.3921,-111.82416,South American Restaurant
917,917,The Mint Dispensary,33.39352,-111.82413,Jack in the Box,33.39361713160411,-111.82183429598808,Fast Food Restaurant
918,918,The Mint Dispensary,33.39352,-111.82413,ampm,33.39287138,-111.82349239,Convenience Store
919,919,The Mint Dispensary,33.39352,-111.82413,Filiberto's Mexican Food,33.393094578122415,-111.81956009864984,Mexican Restaurant
920,920,The Mint Dispensary,33.39352,-111.82413,German Motors,33.394471,-111.824124,Auto Garage
921,921,The Mint Dispensary,33.39352,-111.82413,Get HID Lights,33.3933407,-111.8258381,Automotive Shop
922,922,The Mint Dispensary,33.39352,-111.82413,Mesa / Southern,33.39268988740122,-111.82295260082697,Intersection
923,923,The Mint Dispensary,33.39352,-111.82413,Rebel Smoke Shop,33.39214196345324,-111.8235930518297,Smoke Shop
924,924,The Mint Dispensary,33.39352,-111.82413,The Mint Dispensary,33.39352,-111.82413,Marijuana Dispensary
925,925,The Mint Dispensary,33.39352,-111.82413,Carneceria El Rancho,33.3921,-111.82416,Mexican Restaurant
926,926,The Mint Dispensary,33.39352,-111.82413,Allied Forces,33.3945581,-111.822251,Business Service
927,927,The Mint Dispensary,33.39352,-111.82413,John's Refrigeration,33.39574157699415,-111.827185398363,Home Service
